"CLIENT_ID";"NAME";"CATEGORY"
5270;"Ершова и партнеры";"Малый бизнес"
5271;"АО Крылова";"Малый бизнес"
5272;"ВымпелКом";"Средний бизнес"
5273;"РАО Кабанова";"Малый бизнес"
5274;"ИП Колобов, Артемьева и Макарова";"Средний бизнес"
5275;"РАО Тетерин Орлова";"Средний бизнес"
5276;"Федоров Инк";"Малый бизнес"
5277;"ЗАО Соколов-Третьякова";"Средний бизнес"
5278;"Авторусь";"Малый бизнес"
5279;"ОАО Воронова, Соболев и Дроздов";"Средний бизнес"
5280;"ООО Мухин, Копылова и Воронов";"Малый бизнес"
5281;"ОАО Киселев-Комаров";"Средний бизнес"
5282;"ОАО Колесников";"Средний бизнес"
5283;"РАО Гордеев, Горшкова и Лобанова";"Малый бизнес"
5284;"ООО Симонова Дементьев";"Средний бизнес"
5285;"ОАО Филиппов";"Средний бизнес"
5286;"Владимиров и партнеры";"Малый бизнес"
5287;"АО Блинов, Яковлев и Потапов";"Средний бизнес"
5288;"АО Егоров-Козлов";"Малый бизнес"
5289;"ИП Гуляев";"Средний бизнес"
5290;"РАО Копылова-Никитина";"Малый бизнес"
5291;"Минудобрения";"Средний бизнес"
5292;"Металлоторг";"Средний бизнес"
5293;"ООО Копылов, Воронцов и Макаров";"Средний бизнес"
5294;"ООО Турова-Осипов";"Малый бизнес"
5295;"ЗАО Артемьев, Муравьева и Тихонова";"Малый бизнес"
5296;"Маслова Лтд";"Малый бизнес"
5297;"НПО Афанасьева, Евсеева и Рыбакова";"Малый бизнес"
5298;"Костина Лтд";"Малый бизнес"
5299;"ГК 1520";"Малый бизнес"
5300;"Громов Лимитед";"Малый бизнес"
5301;"НПО Назаров";"Средний бизнес"
5302;"ОАО Бобров, Колобов и Зуев";"Средний бизнес"
5303;"АО Корнилова, Назаров и Колобов";"Малый бизнес"
5304;"ИП Назарова Поляков";"Малый бизнес"
5305;"ЗАО Фролова Богданов";"Малый бизнес"
5306;"ООО Воронов Федоров";"Средний бизнес"
5307;"Соболев Инк";"Малый бизнес"
5308;"РАО Ермакова-Тихонова";"Средний бизнес"
5309;"ОАО Бобров, Кононова и Беляева";"Средний бизнес"
5310;"Харитонова Лимитед";"Средний бизнес"
5311;"Третьяков Инк";"Средний бизнес"
5312;"НПО Лобанова, Фокин и Гришина";"Средний бизнес"
5313;"ИП Абрамов Котова";"Средний бизнес"
5314;"АО Фомин-Рожков";"Средний бизнес"
5315;"АО Третьяков Пестов";"Малый бизнес"
5316;"РАО Гусева Голубева";"Средний бизнес"
5317;"ИП Сергеев, Белов и Коновалов";"Средний бизнес"
5318;"ОАО Евсеева";"Малый бизнес"
5319;"РАО Сафонова, Мельников и Осипова";"Средний бизнес"
5320;"НПО Шарова Куликов";"Средний бизнес"
5321;"НПО Копылов-Чернова";"Средний бизнес"
5322;"РАО Бобров Захаров";"Малый бизнес"
5323;"АО Мамонтова-Петрова";"Средний бизнес"
5324;"РАО Ермакова";"Малый бизнес"
5326;"АО Савельев, Рыбакова и Копылов";"Средний бизнес"
5327;"Лента";"Малый бизнес"
5328;"НПО Игнатов, Федосеев и Лаврентьев";"Средний бизнес"
5329;"АО Шубин-Громова";"Малый бизнес"
5330;"НПО Михеева Козлова";"Средний бизнес"
5331;"ООО Орлова-Пестов";"Средний бизнес"
5332;"Гурьева Инкорпорэйтед";"Малый бизнес"
5333;"Банковский холдинг Альфа-банка";"Малый бизнес"
5334;"ОАО Лобанова-Тарасова";"Малый бизнес"
5335;"Семенова и партнеры";"Малый бизнес"
5336;"ЗАО Макарова, Никонова и Комиссаров";"Средний бизнес"
5337;"ООО Рыбаков, Лебедева и Носкова";"Малый бизнес"
5338;"НПО Мартынова";"Малый бизнес"
5339;"ООО Мельникова, Корнилова и Лаврентьев";"Малый бизнес"
5340;"РАО Блинов Гордеев";"Малый бизнес"
5341;"АО Панов-Русаков";"Средний бизнес"
5342;"ОАО Зиновьев-Лыткин";"Малый бизнес"
5343;"Стрелкова Лтд";"Средний бизнес"
5344;"РАО Богданова, Нестеров и Михеев";"Средний бизнес"
5345;"АО Тарасов-Кононов";"Малый бизнес"
5346;"Группа Газфонд";"Средний бизнес"
5347;"НПО Соболев Дементьев";"Малый бизнес"
5348;"Мон Дэлис (Mondelez)";"Малый бизнес"
5349;"Титов Групп";"Средний бизнес"
5350;"ООО Белоусова, Маркова и Тарасов";"Малый бизнес"
5351;"Снежная Королева";"Средний бизнес"
5352;"А Групп";"Средний бизнес"
5353;"ИП Ермакова";"Малый бизнес"
5354;"АО Стрелкова";"Средний бизнес"
5355;"ООО Красильникова";"Малый бизнес"
5356;"Зыков Лимитед";"Средний бизнес"
5357;"Громова и партнеры";"Средний бизнес"
5358;"ИП Ершов, Алексеев и Павлов";"Малый бизнес"
5359;"АО Савельев";"Малый бизнес"
5360;"НПО Кузьмина-Комаров";"Малый бизнес"
5361;"ООО Юдина, Воронов и Зуев";"Средний бизнес"
5362;"ООО Силина Панфилов";"Средний бизнес"
5363;"ООО Никитина Рыбакова";"Средний бизнес"
5364;"ОАО Силин Лукина";"Малый бизнес"
5365;"Национальная медиа группа";"Малый бизнес"
5366;"ООО Гаврилов, Фролова и Денисова";"Средний бизнес"
5367;"ОАО Борисов-Носова";"Средний бизнес"
5368;"АО Рожков Фролова";"Средний бизнес"
5369;"ЗАО Наумов, Тимофеев и Ефимова";"Малый бизнес"
5370;"РАО Дмитриева-Нестерова";"Средний бизнес"
5371;"РАО Данилова-Беспалова";"Средний бизнес"
5372;"ОАО Хохлов-Беляева";"Средний бизнес"
5373;"ИП Дмитриев";"Средний бизнес"
5374;"Сазонова Групп";"Средний бизнес"
5375;"ООО Гущин Сазонова";"Малый бизнес"
5376;"ООО Быков";"Средний бизнес"
5377;"АО Горбунова, Молчанова и Комаров";"Малый бизнес"
5378;"ЗАО Королев Силин";"Средний бизнес"
5379;"ЗАО Филатова Боброва";"Малый бизнес"
5380;"ОАО Самойлова";"Малый бизнес"
5381;"НПО Красильников";"Малый бизнес"
5382;"ЗАО Щукина Назарова";"Средний бизнес"
5383;"НПО Мишина, Лебедев и Веселов";"Средний бизнес"
5384;"НПО Коновалова Семенова";"Средний бизнес"
5385;"Нефтехимремстрой";"Малый бизнес"
5386;"Нова";"Малый бизнес"
5387;"ИП Игнатьева-Денисова";"Средний бизнес"
5388;"Белгранкорм-холдинг";"Средний бизнес"
5389;"ООО Гущина-Дмитриев";"Средний бизнес"
5390;"РАО Некрасов, Сафонова и Гурьева";"Средний бизнес"
5391;"Сысоев и партнеры";"Средний бизнес"
5392;"ОАО Кулагин";"Средний бизнес"
5393;"ИП Родионова, Богданова и Филатова";"Малый бизнес"
5394;"Силин и партнеры";"Малый бизнес"
5395;"Архипов Инкорпорэйтед";"Средний бизнес"
5396;"Веселов Групп";"Средний бизнес"
5397;"Вертолеты России";"Средний бизнес"
5398;"Таграс (ТНГ-Групп)";"Малый бизнес"
5399;"ООО Маслов";"Средний бизнес"
5400;"ОАО Абрамов Кононов";"Малый бизнес"
5401;"Воронцов Групп";"Средний бизнес"
5402;"АО Григорьев";"Средний бизнес"
5403;"ОАО Дмитриева Александрова";"Средний бизнес"
5404;"РАО Уварова, Андреев и Мишин";"Средний бизнес"
5486;"НЛМК";"Малый бизнес"
5405;"Тарасова и партнеры";"Малый бизнес"
5406;"ООО Кондратьев";"Средний бизнес"
5407;"АО Галкин";"Средний бизнес"
5408;"Нефтьмагистраль";"Средний бизнес"
5409;"ИП Артемьев Мухин";"Средний бизнес"
5410;"Смирнова Лтд";"Средний бизнес"
5411;"ЗАО Русакова";"Малый бизнес"
5412;"ИП Наумова";"Средний бизнес"
5413;"ОАО Моисеева-Фомичева";"Средний бизнес"
5414;"ЗАО Ильина";"Малый бизнес"
5415;"ИП Суворов, Жуков и Соболева";"Малый бизнес"
5416;"Русская медная компания";"Малый бизнес"
5417;"РАО Зайцева, Ширяев и Журавлев";"Малый бизнес"
5418;"Абрамов Инк";"Средний бизнес"
5419;"ЗАО Суханов, Щербакова и Лобанова";"Малый бизнес"
5420;"Галкин Инкорпорэйтед";"Средний бизнес"
5421;"АО Гущина";"Средний бизнес"
5422;"ООО Муравьева Фомичева";"Средний бизнес"
5423;"ИП Виноградова Калашников";"Малый бизнес"
5424;"Банк ФК Открытие";"Средний бизнес"
5425;"АО Исаев";"Малый бизнес"
5426;"РАО Суворов";"Малый бизнес"
5427;"ЗАО Аксенов-Филиппов";"Малый бизнес"
5428;"Крылов и партнеры";"Средний бизнес"
5429;"РАО Захарова";"Малый бизнес"
5430;"ООО Кудряшова, Абрамов и Григорьева";"Малый бизнес"
5431;"ИП Лапина";"Малый бизнес"
5432;"НПО Зуева";"Средний бизнес"
5433;"ООО Матвеев";"Малый бизнес"
5434;"РАО Константинов, Егорова и Воронов";"Средний бизнес"
5435;"ЗАО Крылов";"Средний бизнес"
5436;"Колесникова Лтд";"Средний бизнес"
5437;"НПО Фомичев Лебедев";"Малый бизнес"
5438;"ОАО Беляев";"Малый бизнес"
5439;"АО Макарова Федосеев";"Малый бизнес"
5440;"ЗАО Евсеев-Носов";"Малый бизнес"
5441;"ЗАО Капустин Куликова";"Средний бизнес"
5442;"НПО Фомина, Крылов и Красильников";"Средний бизнес"
5443;"РАО Рожков, Дементьев и Савельев";"Средний бизнес"
5444;"Сбербанк России";"Средний бизнес"
5445;"НПО Павлов-Михеева";"Средний бизнес"
5446;"ООО Морозов, Кузнецов и Ширяев";"Средний бизнес"
5447;"ООО Крюкова Никифорова";"Малый бизнес"
5448;"ЗАО Кабанова, Блохин и Галкина";"Средний бизнес"
5449;"Абрамова Инк";"Средний бизнес"
5450;"ИП Пахомова Соболев";"Средний бизнес"
5451;"Гришина Лимитед";"Средний бизнес"
5452;"РАО Мамонтов, Лукина и Медведев";"Малый бизнес"
5453;"Лапин Инкорпорэйтед";"Средний бизнес"
5454;"ОАО Лукина-Муравьева";"Малый бизнес"
5455;"РАО Павлова, Тарасов и Сергеева";"Средний бизнес"
5456;"ИП Самсонова";"Малый бизнес"
5457;"ЗАО Дьячков, Данилова и Логинов";"Средний бизнес"
5458;"НПО Савина-Гусев";"Средний бизнес"
5459;"Комарова Инкорпорэйтед";"Средний бизнес"
5460;"РАО Осипов Щукин";"Малый бизнес"
5461;"ООО Зимина";"Малый бизнес"
5462;"АО Николаев Шашкова";"Средний бизнес"
5463;"ООО Куликов Самсонов";"Средний бизнес"
5464;"ОАО Ковалева-Анисимов";"Средний бизнес"
5465;"ЗАО Кабанова Герасимова";"Средний бизнес"
5466;"ИП Евсеев, Силина и Одинцова";"Малый бизнес"
5467;"Исаков Групп";"Малый бизнес"
5468;"НПО Афанасьева, Савина и Родионова";"Малый бизнес"
5469;"ООО Лихачев-Кудряшова";"Средний бизнес"
5470;"ООО Шаров Шубин";"Малый бизнес"
5471;"РАО Прохоров Самойлова";"Средний бизнес"
5472;"АО Ситников";"Малый бизнес"
5473;"ООО Колесников";"Средний бизнес"
5474;"ИП Сорокин, Галкина и Исакова";"Средний бизнес"
5475;"Соколов Лтд";"Малый бизнес"
5476;"Лебедев Лимитед";"Малый бизнес"
5477;"РАО Одинцова Кудряшова";"Малый бизнес"
5478;"ООО Богданова";"Средний бизнес"
5479;"ИП Фокина-Колобова";"Малый бизнес"
5480;"ООО Носов-Соколов";"Средний бизнес"
5481;"Карелия Палп";"Средний бизнес"
5482;"ИП Кошелев Голубева";"Средний бизнес"
5483;"ИП Муравьева Константинов";"Малый бизнес"
5484;"НПО Маркова Лазарева";"Средний бизнес"
5485;"ИП Игнатова";"Средний бизнес"
5487;"РАО Шилова";"Средний бизнес"
5488;"Технологии машиностроения (Техмаш)";"Средний бизнес"
5489;"ООО Смирнова";"Малый бизнес"
5490;"Архипов Групп";"Малый бизнес"
5491;"DDS";"Средний бизнес"
5492;"Носкова и партнеры";"Малый бизнес"
5493;"Касторама Рус (Castorama)";"Малый бизнес"
5494;"ОАО Мухин";"Средний бизнес"
5495;"ЗАО Доронина, Гуляева и Прохоров";"Малый бизнес"
5496;"ОАО Мельников-Медведев";"Средний бизнес"
5497;"АО Брагина-Селезнева";"Средний бизнес"
5498;"ИП Рогова, Новиков и Архипова";"Средний бизнес"
5499;"ИП Морозова Герасимова";"Средний бизнес"
5500;"Группа Полипластик";"Средний бизнес"
5501;"ОАО Савельева Гусев";"Средний бизнес"
5502;"ВТБ";"Средний бизнес"
5503;"ЗАО Агафонов";"Малый бизнес"
5504;"ИП Архипов-Федосеев";"Средний бизнес"
5505;"ОАО Егорова-Ефимов";"Средний бизнес"
5506;"ЗАО Калинина";"Средний бизнес"
5507;"Петухов Лимитед";"Малый бизнес"
5508;"ОАО Бобылев-Бирюков";"Средний бизнес"
5509;"ОАО Шилов-Буров";"Средний бизнес"
5510;"РАО Терентьев, Дроздов и Николаева";"Средний бизнес"
5511;"ООО Родионова-Брагина";"Средний бизнес"
5512;"РАО Медведев-Анисимов";"Малый бизнес"
5513;"ТОАЗ";"Средний бизнес"
5514;"ОАО Якушев";"Средний бизнес"
5515;"ООО Шестакова Зиновьев";"Средний бизнес"
5516;"РТИ";"Средний бизнес"
5517;"РАО Доронин-Киселева";"Средний бизнес"
5518;"Евдокимов Групп";"Средний бизнес"
5519;"ИП Артемьева, Селиверстова и Никонова";"Малый бизнес"
5520;"Алексеева Инкорпорэйтед";"Средний бизнес"
5521;"ЗАО Медведев Жуков";"Средний бизнес"
5522;"РАО Марков, Мельников и Соловьев";"Малый бизнес"
5523;"АвтоГермес";"Средний бизнес"
5524;"ИП Сысоев-Костин";"Средний бизнес"
5525;"Селиверстов Лтд";"Средний бизнес"
5526;"Рогова Групп";"Малый бизнес"
5527;"Компания Трасса";"Малый бизнес"
5528;"ЗАО Красильникова-Герасимова";"Средний бизнес"
5529;"ЗАО Силина, Носков и Константинов";"Малый бизнес"
5530;"РАО Калашников, Филиппова и Сысоев";"Малый бизнес"
5531;"ЗАО Горбунова";"Малый бизнес"
5532;"НПО Новикова";"Средний бизнес"
5533;"РАО Русаков-Комиссаров";"Малый бизнес"
5534;"НМЖК";"Средний бизнес"
5535;"НПО Николаева-Беляков";"Средний бизнес"
5536;"Зыкова Инкорпорэйтед";"Малый бизнес"
5537;"ЗАО Аксенова";"Средний бизнес"
5538;"РАО Зуева";"Средний бизнес"
5539;"ЗАО Капустин";"Средний бизнес"
5540;"АО Панфилов-Лыткина";"Малый бизнес"
5541;"ЗАО Казаков, Пономарева и Данилова";"Малый бизнес"
5542;"АО Андреева";"Малый бизнес"
5543;"Шубина Лимитед";"Средний бизнес"
5544;"Деловые линии";"Малый бизнес"
5545;"Крюкова и партнеры";"Средний бизнес"
5546;"ЗАО Медведев-Дроздов";"Средний бизнес"
5547;"Порше Руссланд (Porsche)";"Малый бизнес"
5548;"ЗАО Суворов, Шубина и Наумов";"Средний бизнес"
5549;"ИП Виноградов";"Малый бизнес"
5550;"Самойлов и партнеры";"Средний бизнес"
5551;"ОАО Третьяков";"Малый бизнес"
5552;"Fonbet";"Средний бизнес"
5553;"РАО Веселов-Громов";"Малый бизнес"
5554;"ОАО Виноградов-Беляев";"Малый бизнес"
5555;"ОАО Андреева-Жданов";"Средний бизнес"
5556;"ООО Шестакова";"Средний бизнес"
5557;"НПО Родионова";"Малый бизнес"
5558;"ИП Шубин Копылов";"Малый бизнес"
5559;"ИП Воронцов";"Малый бизнес"
5560;"РАО Цветков";"Малый бизнес"
5561;"Лента";"Малый бизнес"
5562;"ООО Белякова";"Средний бизнес"
5563;"ГК Автодилерство";"Малый бизнес"
5564;"РАО Ефремова-Блинов";"Средний бизнес"
5565;"Псковвтормет";"Средний бизнес"
5566;"ОАО Красильников, Никитина и Авдеев";"Средний бизнес"
5567;"ИП Блохин";"Малый бизнес"
5568;"ООО Куликов-Родионов";"Малый бизнес"
5569;"ОАО Баранов";"Малый бизнес"
5570;"РАО Тарасова Кириллова";"Малый бизнес"
5571;"ИП Кабанова";"Средний бизнес"
5572;"РАО Власов-Гусев";"Средний бизнес"
5573;"АО Симонов Соколов";"Малый бизнес"
5574;"ООО Галкин";"Малый бизнес"
5575;"ЗАО Ковалева Ершов";"Средний бизнес"
5576;"ЗАО Жданов, Гаврилова и Соколова";"Средний бизнес"
5577;"НПО Евсеев Зиновьева";"Малый бизнес"
5578;"Кузбасская топливная компания";"Малый бизнес"
5579;"ИП Субботина";"Малый бизнес"
5580;"АО Горшков";"Средний бизнес"
5581;"ЗАО Фокина, Соболев и Дорофеев";"Средний бизнес"
5582;"ИП Блинов-Титов";"Средний бизнес"
5583;"ОАО Агафонов Фомичева";"Средний бизнес"
5584;"ООО Абрамов, Субботина и Петров";"Малый бизнес"
5585;"НПК Объединенная вагонная компания";"Средний бизнес"
5586;"РАО Гришин, Кондратьева и Наумова";"Средний бизнес"
5587;"БМВ Русланд Трейдинг (BMW)";"Средний бизнес"
5588;"НПО Осипова Фомичева";"Средний бизнес"
5589;"ИП Карпов";"Средний бизнес"
5590;"Владимирова Лтд";"Малый бизнес"
5591;"ИП Моисеев";"Средний бизнес"
5592;"НПО Карпова";"Малый бизнес"
5593;"ИП Ковалев Яковлев";"Малый бизнес"
5594;"ООО Филатов";"Малый бизнес"
5595;"ИП Лебедев";"Средний бизнес"
5596;"Группа Агат";"Средний бизнес"
5597;"НПО Гордеев Субботина";"Средний бизнес"
5598;"Андреев Инкорпорэйтед";"Малый бизнес"
5599;"АО Юдина";"Малый бизнес"
5600;"СК Согласие";"Средний бизнес"
5601;"ООО Савин-Соловьева";"Средний бизнес"
5602;"Восточный экспресс банк";"Средний бизнес"
5603;"ЗАО Фролов Зимин";"Малый бизнес"
5604;"ОАО Лапина, Никитина и Лобанов";"Малый бизнес"
5605;"ВымпелКом";"Средний бизнес"
5606;"ОАО Селезнев-Быкова";"Средний бизнес"
5607;"Хохлов Инкорпорэйтед";"Средний бизнес"
5608;"ОАО Крылова Чернов";"Средний бизнес"
5609;"ИП Зайцев";"Средний бизнес"
5610;"ООО Брагина-Ермаков";"Средний бизнес"
5611;"АО Лазарев Лукин";"Малый бизнес"
5612;"НПО Кононов";"Малый бизнес"
5613;"Группа Агат";"Малый бизнес"
5614;"ПСМА Рус";"Малый бизнес"
5615;"ОАО Семенов";"Средний бизнес"
5616;"НПО Фомичева Устинова";"Средний бизнес"
5617;"РАО Дементьев Крылова";"Средний бизнес"
5618;"ОАО Соколов-Корнилова";"Средний бизнес"
5619;"ЗАО Калашникова";"Малый бизнес"
5620;"ИП Жданов, Шарапов и Белякова";"Средний бизнес"
5621;"ОАО Абрамов Бирюкова";"Средний бизнес"
5622;"НПО Суханов, Якушева и Костина";"Средний бизнес"
5623;"Уралкалий";"Малый бизнес"
5624;"АО Лукин-Борисов";"Средний бизнес"
5625;"ООО Титов";"Средний бизнес"
5626;"Октоблу (Decathlon)";"Малый бизнес"
5627;"РАО Шаров Никонова";"Средний бизнес"
5628;"РАО Константинов Шубина";"Средний бизнес"
5629;"АО Сысоев Селезнев";"Малый бизнес"
5630;"Устинова Инкорпорэйтед";"Малый бизнес"
5631;"НПО Зиновьева";"Средний бизнес"
5632;"ИП Самойлов, Ермакова и Владимирова";"Малый бизнес"
5633;"Лига ставок";"Малый бизнес"
5634;"Курганмашзавод";"Малый бизнес"
5635;"Ильин Групп";"Средний бизнес"
5636;"Маслов Лтд";"Средний бизнес"
5637;"ООО Борисов";"Средний бизнес"
5638;"РАО Зыков, Блинова и Киселева";"Средний бизнес"
5639;"АО Галкина Смирнов";"Малый бизнес"
5640;"ООО Попова Осипов";"Малый бизнес"
5641;"НПО Большакова";"Средний бизнес"
5642;"НПО Сорокина Макаров";"Средний бизнес"
5643;"Компания Газ-Альянс";"Средний бизнес"
5644;"ООО Лукин, Фомин и Константинова";"Средний бизнес"
5645;"ОАО Калинин-Фролова";"Средний бизнес"
5646;"ОАО Исаев";"Малый бизнес"
5647;"НПО Копылова, Дьячков и Жукова";"Средний бизнес"
5648;"ЗАО Виноградов, Лаврентьев и Блохина";"Средний бизнес"
5649;"Самсонова и партнеры";"Средний бизнес"
5650;"ООО Самойлов Гуляева";"Малый бизнес"
5651;"ЗАО Константинова";"Средний бизнес"
5652;"ООО Логинов Мамонтов";"Малый бизнес"
5653;"ЗАО Игнатьев Козлов";"Малый бизнес"
5654;"НПО Агафонова";"Малый бизнес"
5655;"ОАО Рогова Кошелев";"Малый бизнес"
5656;"ОАО Буров-Николаев";"Средний бизнес"
5657;"ИП Наумова, Кузьмин и Волкова";"Малый бизнес"
5658;"Федосеева Лтд";"Малый бизнес"
5659;"ОАО Туров, Калинин и Семенова";"Средний бизнес"
5660;"ОАО Щербакова Кондратьева";"Малый бизнес"
5661;"ЗАО Шарапова";"Средний бизнес"
5662;"ИП Аксенов, Жданов и Борисов";"Малый бизнес"
5663;"Дорофеева Инкорпорэйтед";"Средний бизнес"
5664;"ОАО Матвеев Ефремова";"Средний бизнес"
5665;"НПО Соболев";"Малый бизнес"
5666;"НПО Галкина";"Малый бизнес"
5667;"ОАО Авдеев-Орлов";"Средний бизнес"
5668;"РАО Миронов";"Средний бизнес"
5669;"Крылова Лимитед";"Средний бизнес"
5670;"ЗАО Белоусова";"Малый бизнес"
5671;"ООО Копылов, Захаров и Носов";"Средний бизнес"
5672;"ИП Павлов Назаров";"Средний бизнес"
5673;"ООО Ларионов-Попова";"Малый бизнес"
5674;"РАО Белоусов Симонова";"Средний бизнес"
5675;"АО Рогова-Юдин";"Средний бизнес"
5676;"ОАО Константинов Кириллова";"Малый бизнес"
5677;"ИП Лаврентьев-Никитин";"Средний бизнес"
5678;"ИП Борисова, Панфилов и Зимин";"Средний бизнес"
5679;"Кудрявцева Лимитед";"Средний бизнес"
5680;"ИП Гуляева";"Средний бизнес"
5681;"Лаврентьев и партнеры";"Средний бизнес"
5682;"Ланит";"Средний бизнес"
5683;"ИП Морозова-Волков";"Средний бизнес"
5684;"АО Шарова, Иванов и Воробьева";"Малый бизнес"
5685;"ЗАО Карпова";"Средний бизнес"
5686;"НПО Пестова, Александрова и Зуева";"Средний бизнес"
5687;"НПО Харитонова-Носкова";"Средний бизнес"
5688;"ИП Муравьева";"Малый бизнес"
5689;"ООО Овчинников-Беляков";"Малый бизнес"
5690;"АО Дементьев";"Средний бизнес"
5691;"АО Михеев-Носков";"Средний бизнес"
5692;"ИП Меркушев";"Малый бизнес"
5693;"ООО Шилова";"Малый бизнес"
5694;"Вишняков и партнеры";"Малый бизнес"
5695;"ИП Кошелев";"Малый бизнес"
5696;"Сиско Солюшенз (Cisco)";"Малый бизнес"
5697;"Лаврентьев Инкорпорэйтед";"Средний бизнес"
5698;"ЗАО Вишняков-Гордеев";"Средний бизнес"
5699;"АО Зиновьева, Тетерин и Федорова";"Малый бизнес"
5700;"ОАО Ковалева, Герасимова и Фомичева";"Средний бизнес"
5701;"Семенова и партнеры";"Малый бизнес"
5702;"Федоров Лтд";"Средний бизнес"
5703;"Петухов Лимитед";"Малый бизнес"
5704;"ЗАО Щукин-Зыкова";"Малый бизнес"
5705;"ЗАО Гуляева";"Малый бизнес"
5706;"НПО Большаков";"Средний бизнес"
5707;"ЗАО Носков";"Средний бизнес"
5708;"Продимекс-Холдинг";"Малый бизнес"
5709;"ИП Сазонов";"Малый бизнес"
5710;"ЗАО Логинова";"Малый бизнес"
5711;"Григорьева и партнеры";"Средний бизнес"
5712;"ОАО Селезнев";"Средний бизнес"
5713;"НПО Архипова, Шашкова и Кудрявцев";"Малый бизнес"
5714;"ООО Лаврентьев Кондратьева";"Средний бизнес"
5715;"АО Комиссарова";"Средний бизнес"
5716;"ОАО Сысоева Пономарева";"Малый бизнес"
5717;"Филиппов Инкорпорэйтед";"Малый бизнес"
5718;"НПО Жуков, Фадеев и Терентьев";"Средний бизнес"
5719;"ЗАО Кононов Ильина";"Средний бизнес"
5720;"ОАО Молчанова, Крылов и Горбунов";"Малый бизнес"
5721;"ТД БелАЗ";"Средний бизнес"
5722;"ИП Кудрявцев";"Средний бизнес"
5723;"НПО Гуляев Мишин";"Малый бизнес"
5724;"НПО Баранов-Васильева";"Малый бизнес"
5725;"ОАО Пономарева Муравьева";"Малый бизнес"
5726;"Давыдов Лтд";"Малый бизнес"
5727;"ИП Ефремова, Зимина и Васильева";"Малый бизнес"
5728;"НПО Боброва-Уварова";"Малый бизнес"
5729;"ИП Андреев, Гришин и Панфилова";"Средний бизнес"
5730;"ИП Щербаков, Захаров и Ситникова";"Малый бизнес"
5731;"Татэнерго";"Средний бизнес"
5732;"ЗАО Трофимов, Корнилова и Дроздов";"Средний бизнес"
5733;"РЕ Трэйдинг (LPP)";"Малый бизнес"
5734;"Лебедева и партнеры";"Малый бизнес"
5735;"РАО Кузьмина-Соболева";"Средний бизнес"
5736;"ИП Нестерова, Калашников и Фомина";"Средний бизнес"
5737;"Группа компаний Пионер";"Малый бизнес"
5738;"ИП Зимин, Блохина и Маслов";"Малый бизнес"
5739;"АО Кулагина, Харитонова и Фомин";"Средний бизнес"
5740;"ОАО Маслова, Бобылев и Пестова";"Средний бизнес"
5741;"НПО Ширяев-Козлова";"Средний бизнес"
5742;"РАО Уварова-Панова";"Средний бизнес"
5743;"Нефтиса";"Средний бизнес"
5744;"ОАО Гурьев Большакова";"Средний бизнес"
5745;"РАО Щукин Симонов";"Средний бизнес"
5746;"Зерно-трейд";"Средний бизнес"
5747;"ИП Евдокимов-Шубин";"Средний бизнес"
5748;"ООО Самсонов Петухов";"Малый бизнес"
5749;"РАО Дорофеев Прохоров";"Средний бизнес"
5750;"АО Семенова";"Малый бизнес"
5751;"ОАО Коновалов";"Средний бизнес"
5752;"ООО Горбачева-Артемьева";"Малый бизнес"
5753;"Егорова Групп";"Средний бизнес"
5754;"ЗАО Никитина";"Малый бизнес"
5755;"Петухов Инк";"Средний бизнес"
5756;"РАО Рогова, Архипова и Кудряшова";"Средний бизнес"
5757;"НПО Григорьев-Евсеев";"Средний бизнес"
5758;"Эйвон Бьюти Продактс Компани (Avon)";"Малый бизнес"
5759;"ИП Крылова Щукина";"Малый бизнес"
5760;"Бирюков Групп";"Средний бизнес"
5761;"Кроношпан (Kronoplus)";"Средний бизнес"
5762;"НПО Григорьев, Воронцова и Шестаков";"Средний бизнес"
5763;"РАО Волков-Александров";"Средний бизнес"
5764;"ИП Капустин Андреева";"Средний бизнес"
5765;"Никифоров Лтд";"Средний бизнес"
5766;"ИП Воронцова";"Средний бизнес"
5767;"Мазда Соллерс Мануфэкчуринг Рус";"Средний бизнес"
5768;"ЗАО Киселев Лихачев";"Малый бизнес"
5769;"АО Никитина";"Средний бизнес"
5770;"ООО Савина-Лазарев";"Малый бизнес"
5771;"ООО Жданов, Ковалев и Беляков";"Средний бизнес"
5772;"ОАО Панфилова";"Средний бизнес"
5773;"ИП Дмитриева-Носков";"Малый бизнес"
5774;"Globaltrans";"Средний бизнес"
5775;"РМ Рейл";"Средний бизнес"
5776;"Воробьев Инк";"Средний бизнес"
5777;"РАО Некрасов, Гордеев и Гурьев";"Малый бизнес"
5778;"Несте Санкт-Петербург (Neste)";"Средний бизнес"
5779;"Мясников и партнеры";"Малый бизнес"
5780;"РАО Максимов-Савельева";"Малый бизнес"
5781;"ОАО Новикова, Мельников и Аксенов";"Средний бизнес"
5782;"ОАО Костин Крылов";"Средний бизнес"
5783;"ИП Соболев Титов";"Средний бизнес"
5784;"ЛУКОЙЛ";"Средний бизнес"
5785;"РАО Маркова";"Малый бизнес"
5786;"ИП Калинин Зимин";"Средний бизнес"
5787;"Блинов Инкорпорэйтед";"Средний бизнес"
5788;"Вишняков Групп";"Малый бизнес"
5789;"ИП Якушева Мартынов";"Малый бизнес"
5790;"ОАО Брагина Петрова";"Средний бизнес"
5791;"ОАО Кабанов-Никифорова";"Малый бизнес"
